owner,repo,commit_hash,commit_url,performance_message
apache,pulsar,3c2ec2bf8bfd94eded46b42c5089dd8321afd096,https://github.com/apache/pulsar/commit/3c2ec2bf8bfd94eded46b42c5089dd8321afd096,[improve][broker] Improve Consumer.equals performance (#23864)
trinodb,trino,e496b3a25378d50ae29bbdff5e3e65254e741d71,https://github.com/trinodb/trino/commit/e496b3a25378d50ae29bbdff5e3e65254e741d71,Specialize methods in FlatHashStrategyCompiler  Special cases the scenario in FlatHashStrategy code generation to avoid allocating a MutableVariableWidthOffset container as part of the hashFlat logic when less than 500 columns are present.  Also adds a specialized method signature for valueIdentical for flat vs variable width types to avoid the same MutableVariableWidthOffset allocations.
netty,netty,8f81927f1e96b9fe8aa6ac18f3eb03e3c43f4ed7,https://github.com/netty/netty/commit/8f81927f1e96b9fe8aa6ac18f3eb03e3c43f4ed7,Allocate bytebuf without magazine lock when threads get collisions (#14594) (#14729)  This PR continued from https://github.com/netty/netty/pull/14534 which was mis-closed.  Co-authored-by: old driver <29225782+laosijikaichele@users.noreply.github.com> Co-authored-by: Norman Maurer <norman_maurer@apple.com>
pinpoint-apm,pinpoint,4780e3c2ed79383d867e636a968b41dc1d7b9473,https://github.com/pinpoint-apm/pinpoint/commit/4780e3c2ed79383d867e636a968b41dc1d7b9473,[#12434] Remove unnecessary OutLink stats for UserNode
camunda,camunda,05067210f9ff727d8c033c2478aa7abe10337689,https://github.com/camunda/camunda/commit/05067210f9ff727d8c033c2478aa7abe10337689,Perform Incident notification on the background (#31937)  ## Description  <!-- Describe the goal and purpose of this PR. --> Perform the process of notifying regarding Incidents in the Background task of `IncidentUpdateTask`. We already have access to the Incident's in that part of the code and it would be more efficient to batch the notifications instead of send one per exported Incident in the respective `IncidentHandler`.  In this PR the Process and Form caches are also being exposed by the `ExporterResourceProvider` so as to be reused for the background task  as I believe their implementation is not of a shared cache but distinct instances.  ## Checklist  <!--- Please delete options that are not relevant. Boxes should be checked by reviewer. --> - [ ] for CI changes: - [ ] structural/foundational changes signed off by [CI DRI](https://github.com/cmur2) - [ ] [ci.yml](https://github.com/camunda/camunda/blob/main/.github/workflows/ci.yml) modifications comply with ["Unified CI" requirements](https://github.com/camunda/camunda/wiki/CI-&-Automation#workflow-inclusion-criteria) - [ ] enable backports [when recommended](https://github.com/camunda/camunda/wiki/CI-&-Automation#when-to-backport-ci-changes)  ## Related issues  closes #31937
quarkusio,quarkus,02a23ba33f364a30ff17b4cea536acf460a7df36,https://github.com/quarkusio/quarkus/commit/02a23ba33f364a30ff17b4cea536acf460a7df36,Use empty Set when no annotation present in injection point
apache,seatunnel,dcb76b94178e28a4fb8f59fa056773520dc77924,https://github.com/apache/seatunnel/commit/dcb76b94178e28a4fb8f59fa056773520dc77924,[Fix][Plugin] Optimize the plugin discovery mechanism (#8603)
eclipse-jdtls,eclipse.jdt.ls,39a9fd8b3de0741e741a1ebae8967014e9477139,https://github.com/eclipse-jdtls/eclipse.jdt.ls/commit/39a9fd8b3de0741e741a1ebae8967014e9477139,Bypass AST model -> HTML Conversion for Markdown Comments (#3332)  - For JEP 467  JDT parses the markdown comments into the AST Model as a Javadoc node (TagElement & TextElement and Name/MemberRef/MethodRef for links)  converting to HTML. JDT-LS converts the HTML back to Markdown using Remark. - This bypasses the AST model -> HTML conversion by attempting to render the Javadoc comments directly as Markdown  in part because the content is already (mostly) Markdown  Signed-off-by: Roland Grunberg <rgrunber@redhat.com>
apache,iotdb,b553a6f36700788dc933dc189d7515f313bffd58,https://github.com/apache/iotdb/commit/b553a6f36700788dc933dc189d7515f313bffd58,Pipe/Load: Remove MD5 check for identically named TSFile to speed up Active Load (#15311)
apache,nifi,8c2ceac6a4cf3af11935feeed078f5c82852f309,https://github.com/apache/nifi/commit/8c2ceac6a4cf3af11935feeed078f5c82852f309,NIFI-14108 Removed the instantiation of extraneous Object arrays vararg methods. (#9594)  Signed-off-by: Lucas Ottersbach <ottersbach@apache.org>
trinodb,trino,4f480877d01f28fa68665af19f41f217c4156201,https://github.com/trinodb/trino/commit/4f480877d01f28fa68665af19f41f217c4156201,Improve performance when listing columns in Iceberg
spring-projects,spring-data-elasticsearch,8b43af2d333a294d334c09e2b44f7734d014c644,https://github.com/spring-projects/spring-data-elasticsearch/commit/8b43af2d333a294d334c09e2b44f7734d014c644,optimize capacity & add assert messages in GeoJson.  Original Pull Request #3064 Closes #3063  Signed-off-by: 정보교 (Bogus Jung) <bogusjung0317@gmail.com>
quarkusio,quarkus,5d830e996f71f0ac6ee02f6798858cb7e0fbac48,https://github.com/quarkusio/quarkus/commit/5d830e996f71f0ac6ee02f6798858cb7e0fbac48,Merge pull request #45042 from mariofusco/no-empty-ctor-deser  Generate reflection free Jackson deserializers for classes without an empty constructor
alibaba,fastjson2,e3f4893e3c1c4306ab6e998c1ebe33f5112a4ae6,https://github.com/alibaba/fastjson2/commit/e3f4893e3c1c4306ab6e998c1ebe33f5112a4ae6,optimize JSONWriterUTF8 writeUUID
apache,flink,69559fb5d231d704633fed807773cd1853601862,https://github.com/apache/flink/commit/69559fb5d231d704633fed807773cd1853601862,[FLINK-37382][runtime] Early optimization for adaptive join when either input is below broadcast threshold.
Graylog2,graylog2-server,323f226fdb0a246e7504f1b8bb0a60444af3389c,https://github.com/Graylog2/graylog2-server/commit/323f226fdb0a246e7504f1b8bb0a60444af3389c,Using single query for retrieving streams-aware field types. (#22092)  * Using single query for retrieving streams-aware field types.  * Adding license header.  * Replacing custom `Map.Entry` implementation with record.  * Simplifying fetching/processing response.  * Avoiding unnecessary object allocation.  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>  * Avoiding unnecessary object allocation.  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>  * Using concrete type.  ---------  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
trinodb,trino,22bc7167b42450f4b7eee342a268e49f3fd65d9c,https://github.com/trinodb/trino/commit/22bc7167b42450f4b7eee342a268e49f3fd65d9c,Increase size threshold for splitting pages to 2MB  Previous limit of 1MB was already low compared to the 8MB limit on size of pages produced by parquet and orc readers. After changes to getSizeInBytes for RLE  this limit could be hit more often.
apache,pinot,290914c4f2b907bcd52a3527d28a99787651da70,https://github.com/apache/pinot/commit/290914c4f2b907bcd52a3527d28a99787651da70,Normalize excessive whitespaces in sql to avoid regex performance issues (#15498)
apache,pulsar,d377bc9d7321a66201a301b6887fb1fea3ef8820,https://github.com/apache/pulsar/commit/d377bc9d7321a66201a301b6887fb1fea3ef8820,[improve][client] PIP-393: Improve performance of Negative Acknowledgement (#23600)  Co-authored-by: Lari Hotari <lhotari@apache.org>
apache,iotdb,630a3d255d92fc1975b023ae987457a49e3e276e,https://github.com/apache/iotdb/commit/630a3d255d92fc1975b023ae987457a49e3e276e,Set safeDeletedSearchIndex for iotv2 to accelerate wal deletion #15221  Signed-off-by: OneSizeFitQuorum <tanxinyu@apache.org>
spring-projects,spring-data-mongodb,532dd289ed7d952bdf35f2ebf61ff1e975e7501a,https://github.com/spring-projects/spring-data-mongodb/commit/532dd289ed7d952bdf35f2ebf61ff1e975e7501a,Improve ArrayList capacity allocation in GeoJson.  Closes: #4904 Original Pull Request: #4905  Signed-off-by: 정보교 (Bogus Jung) <bogusjung0317@gmail.com>
apache,seatunnel,bfd70cd49badc02749be9af65549c495f154ffc4,https://github.com/apache/seatunnel/commit/bfd70cd49badc02749be9af65549c495f154ffc4,[Fix][Zeta] Avoid redundant checkpoint reads when disabled checkpoint (#9552)
camunda,camunda,66a6a943e37cfb4fb6e4975cfa8701d1f0395ef3,https://github.com/camunda/camunda/commit/66a6a943e37cfb4fb6e4975cfa8701d1f0395ef3,fix: cache tree path values of adhoc subprocess  related to #29404
alibaba,spring-ai-alibaba,e75c79f5f520b50c502c7c71e1eafaa868295868,https://github.com/alibaba/spring-ai-alibaba/commit/e75c79f5f520b50c502c7c71e1eafaa868295868,Put the list->map out of the loop
camunda,camunda,8931008393c4a72b5edd107ca5a98cc0aa4b3b0d,https://github.com/camunda/camunda/commit/8931008393c4a72b5edd107ca5a98cc0aa4b3b0d,refactor: compute properties only once
datastax,jvector,8a631291618363a0b3d48054c374148dcdabab0c,https://github.com/datastax/jvector/commit/8a631291618363a0b3d48054c374148dcdabab0c,Search pruning & fix the reported number of visited nodes (#405)  * Fix number of nodes visited. Now reporting the correct average of all queries  * Fix a bug in the time measurement  * Enable search pruning by default  * Add convenience function for simple one-off searches with reranking
crate,crate,be4baf1f66ed25179a1a64bafc86783f74e9ddac,https://github.com/crate/crate/commit/be4baf1f66ed25179a1a64bafc86783f74e9ddac,Fix WindowFunction plan when reusing same window def with params  When using the same window definition  which contains query params  in multiple window functions  one WindowAgg operator should be created.  Previously  because the `ParameterSymbol`  modeling the query params  didn't implement `hashCode()`  the window definition differed  resulting in multiple entries in `groupedFunctions` hash map of `WindowAgg#create()`
apache,iotdb,aaff44910bdcc7fd4603692020fbbdd190906740,https://github.com/apache/iotdb/commit/aaff44910bdcc7fd4603692020fbbdd190906740,Pipe: aggregate tablets with different measurements under the same table before write into tsfile (#15372)
crate,crate,326971a6e9d61300977090e55d162305f291b85d,https://github.com/crate/crate/commit/326971a6e9d61300977090e55d162305f291b85d,Use bigger buffer size for OpenDAL's OperatorOutputStream  Helps to avoid BlockCountExceedsLimit and improves upload performance
quarkusio,quarkus,9560996f7ebf3c16a57947171778437c2c053841,https://github.com/quarkusio/quarkus/commit/9560996f7ebf3c16a57947171778437c2c053841,Use explicit String.concat in OTelDurationConverter  This is done because OTelDurationConverter is used at startup and the use of "+" forces the use of StringConcatFactory which is rather heavy and not beneficial in this simple case
apache,pulsar,798a014ab7d1bd1055a9f7a62cfd4ed0120d798a,https://github.com/apache/pulsar/commit/798a014ab7d1bd1055a9f7a62cfd4ed0120d798a,[improve][ml]Set default value of managedLedgerPersistIndividualAckAsLongArray to true (#23888)
netty,netty,f0ca3482bbb2500d84c7070b9c67004cf24a2517,https://github.com/netty/netty/commit/f0ca3482bbb2500d84c7070b9c67004cf24a2517,AsciiString::regionMatches is not optimized for AsciiString (#14947) (#14953)  Motivation: AsciiString::regionMatches is not optimized for the case where the other char sequence is an AsciiString  increasing the chance it become bimorphic e.g. String  AsciiString  Modifications: Create two fast path in case the other char sequence is an AsciiString  Result: Faster and more stable ascii region matching  Motivation:  Explain here the context  and why you're making that change. What is the problem you're trying to solve.  Forward port of https://github.com/netty/netty/pull/14947  Co-authored-by: Francesco Nigro <nigro.fra@gmail.com>
assertj,assertj,3b03395b7bd9d7950dc1dd2a4d82d2e17d6be168,https://github.com/assertj/assertj/commit/3b03395b7bd9d7950dc1dd2a4d82d2e17d6be168,Replace isRecord reflection-based implementation with JDK built-in implementation  Fix #3079
alibaba,fastjson2,a31ccc998cfaf2c4ad0f0a8bfb3da6c096e269c3,https://github.com/alibaba/fastjson2/commit/a31ccc998cfaf2c4ad0f0a8bfb3da6c096e269c3,optimize IOUtils
quarkusio,quarkus,5e4632e004e1b7a7fc6e6a2c6f05e2f29f9a7bc3,https://github.com/quarkusio/quarkus/commit/5e4632e004e1b7a7fc6e6a2c6f05e2f29f9a7bc3,Optimize MethodKey initialization and hashCode  Let's stay away from Objects.hash() as it allocates a new array every time to pass the parameters. When the map is resized quite a lot  it can start causing issues.
igniterealtime,Openfire,92cd5c545271b9b6cef3afbb3844d6fdf859cd4b,https://github.com/igniterealtime/Openfire/commit/92cd5c545271b9b6cef3afbb3844d6fdf859cd4b,Merge pull request #2644 from guusdk/tests-improve-speed  Reduce runtime of long-running S2S unit tests (and fix OF-2942 as a byproduct)
trinodb,trino,5d41f5d352c288885c4ebb3b232e1123a0720aa7,https://github.com/trinodb/trino/commit/5d41f5d352c288885c4ebb3b232e1123a0720aa7,Reuse blocks for dictionaries
apache,flink,05a3e9c578e9efe8755058d1f7f1b8e71c456645,https://github.com/apache/flink/commit/05a3e9c578e9efe8755058d1f7f1b8e71c456645,[FLINK-37309][table-planner] Fix skewed join optimization not working as expected
apache,iotdb,037ef649ad6b78eb76e6ea536c5a0fe4a84d3fc6,https://github.com/apache/iotdb/commit/037ef649ad6b78eb76e6ea536c5a0fe4a84d3fc6,Fix sort elimination when table join self in TableModel
flowable,flowable-engine,ed519f11e762deac26bfc014a86c44260ed39d11,https://github.com/flowable/flowable-engine/commit/ed519f11e762deac26bfc014a86c44260ed39d11,Use dedicated linked list for storing the EvaluateCriteriaOperation  The EvaluateCriteriaOperation(s) are special types of operations that should be executed only after the regular operations are executed. The previous implementation was iterating the operations to find the first EvaluateCriteriaOperation and insert the regular operation before that one. However  when there are a lot of operations iterating the list is costly. Therefore  using a different list avoids the costly iterations
spring-projects,spring-ai,69cd3173f7e78469b94e81f5b9aea883f788c52d,https://github.com/spring-projects/spring-ai/commit/69cd3173f7e78469b94e81f5b9aea883f788c52d,Fix mariadb similarity search  - The similarity search doesn't need the embedding to be returned/stored back to Document
apache,pinot,07998f484baa1fbb791cf828c795dd7e0e7bf884,https://github.com/apache/pinot/commit/07998f484baa1fbb791cf828c795dd7e0e7bf884,[Multi-stage] Reduce PinotQuery copy (#14669)
camunda,camunda,c34066fc76ca0056378a929f7b1f1a9ed78f48cf,https://github.com/camunda/camunda/commit/c34066fc76ca0056378a929f7b1f1a9ed78f48cf,feat: remove a limiter on appends based on avg append latency  The condition (now() - (appendLatency.mean() / maxAppendsPerMember) >= appendTimeStart) may be superfluous as we already limit the number of inflight requests to maxAppendsPerMember.  Looking into the implementation of DescriptiveStatistics class it's not been implemented with performance in mind  as it create a lot of temporary double[] instead of using a fixed size circular buffer.
apache,skywalking,2c6b1b3e5aaf16584f7acfe2dc4ab275295d472c,https://github.com/apache/skywalking/commit/2c6b1b3e5aaf16584f7acfe2dc4ab275295d472c,Optimize metrics cache loading when trace latency greater than cache timeout (#13068)
crate,crate,19c449f0918621e8aac5c7b626555b580910cce5,https://github.com/crate/crate/commit/19c449f0918621e8aac5c7b626555b580910cce5,Don't re-create RetryingListener on each retry
apache,flink,9bcc41dc233c754a119e188d8801b48ff3fb434f,https://github.com/apache/flink/commit/9bcc41dc233c754a119e188d8801b48ff3fb434f,[FLINK-37109][state] Improve state processor API key iteration speed
apache,iotdb,a54573a2afbe295ef218bcd910bb7354415e2f2d,https://github.com/apache/iotdb/commit/a54573a2afbe295ef218bcd910bb7354415e2f2d,Use DataNodeDevicePathCache when insert by sql (#14662)
camunda,camunda,75471c7c40589a6d171174eaf93aa6fd1d97abc1,https://github.com/camunda/camunda/commit/75471c7c40589a6d171174eaf93aa6fd1d97abc1,perf: engine maintains a cache of compiled mapping rules
AxonFramework,AxonFramework,a1d6ed3bf3c54048cbb8d9350bbc08e2a6c97c0e,https://github.com/AxonFramework/AxonFramework/commit/a1d6ed3bf3c54048cbb8d9350bbc08e2a6c97c0e,Added caching for unknown classes  Resolving classes based on a name that did not yield any results was very slow. This meant that processing a stream of event where the majority of events aren't represented as classes was slower than a case where the classes are available on the class path.
netty,netty,90dff73a0f698525cbb9492d94331fe6692609cb,https://github.com/netty/netty/commit/90dff73a0f698525cbb9492d94331fe6692609cb,Simplify MQTT remaining length parsing (#15196)  Motivation:  Simplify the MQTT remaining length variable parsing in the MqttDecoder.  Modification:  Extracted the parsing logic to a separate method and refactored it.  Result:  The code becomes clearer and easier to understand. Also  the performance got slightly improved: ``` Benchmark                                                (size)  Mode  Cnt   Score   Error  Units MqttRemainingLengthBench.remainingLengthWithDoWhileLoop       1  avgt    3  31.790 ± 2.197  ns/op MqttRemainingLengthBench.remainingLengthWithDoWhileLoop       2  avgt    3  32.582 ± 1.884  ns/op MqttRemainingLengthBench.remainingLengthWithDoWhileLoop       3  avgt    3  32.656 ± 1.432  ns/op MqttRemainingLengthBench.remainingLengthWithDoWhileLoop       4  avgt    3  32.619 ± 1.795  ns/op MqttRemainingLengthBench.remainingLengthWithForLoop           1  avgt    3  31.516 ± 2.110  ns/op MqttRemainingLengthBench.remainingLengthWithForLoop           2  avgt    3  32.459 ± 2.740  ns/op MqttRemainingLengthBench.remainingLengthWithForLoop           3  avgt    3  32.407 ± 1.630  ns/op MqttRemainingLengthBench.remainingLengthWithForLoop           4  avgt    3  32.238 ± 3.994  ns/op ```  ---------  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
apache,pinot,e74087dea671a233658d5c4aaeae3e827b37b832,https://github.com/apache/pinot/commit/e74087dea671a233658d5c4aaeae3e827b37b832,[SSE] Segment limit when order-by on group-by keys (#16297)
apache,iotdb,5911f231b79eb7c46dbab2180059b752ecd2e5e1,https://github.com/apache/iotdb/commit/5911f231b79eb7c46dbab2180059b752ecd2e5e1,Pipe: Using caching to optimize the verifyTableDataType method in the Load analysis phase (#15007)
pinpoint-apm,pinpoint,d21cd513d3aca9a2fb203957dd9e7bb2047ab826,https://github.com/pinpoint-apm/pinpoint/commit/d21cd513d3aca9a2fb203957dd9e7bb2047ab826,[#12149] Update avoid tracking unnecessary subscribe method of reactor
pinpoint-apm,pinpoint,98cc821a34c0e0f436937e0b3de4836170f0f2e6,https://github.com/pinpoint-apm/pinpoint/commit/98cc821a34c0e0f436937e0b3de4836170f0f2e6,[#10318] Improved serialization performance of primitive values
camunda,camunda,a97f5041c0b4cd585878eb75cb7a38e1a6a2a0a8,https://github.com/camunda/camunda/commit/a97f5041c0b4cd585878eb75cb7a38e1a6a2a0a8,perf: skip duplicated bounds check  `UnsafeBuffer#wrap` already checks buffer capacity  no need to repeat this check.
alibaba,fastjson2,15827e78c02bc72996e155256e4fee3af94ec3a9,https://github.com/alibaba/fastjson2/commit/15827e78c02bc72996e155256e4fee3af94ec3a9,optimize skipNumber
alibaba,fastjson2,7bb7f34f9d8acd5ab814cf517efb37a82e98304b,https://github.com/alibaba/fastjson2/commit/7bb7f34f9d8acd5ab814cf517efb37a82e98304b,optimize deserialize float/double
prestodb,presto,e540ed92a1a28d70acd5c85ec872bab48b4fc093,https://github.com/prestodb/presto/commit/e540ed92a1a28d70acd5c85ec872bab48b4fc093,Fix distributed sort parallelism for single node execution  The AddExchanges optimizer rule is disabled for single node execution. The AddExchanges was responsible for marking the SortNode as partial. When the SortNode is not marked as partial  Velox only runs a single instance of a pipeline containing a SortNode.
netty,netty,5457a0b9f916afa05398755536ae0e84e5408300,https://github.com/netty/netty/commit/5457a0b9f916afa05398755536ae0e84e5408300,Remove ConcurrentSet usage and replace Collections.newSetFromMap (#15187)  with ConcurrentHashMap.newKeySet().  Motivation:  `ConcurrentHashMap.newKeySet()` creates a more specialized version of `Map` than `Collections.newSetFromMap`  so it should be a bit more effective.  Modification:  - Just use `ConcurrentHashMap.newKeySet()`  Result:  Cleanup
netty,netty,c78193caf12b1bc9c67d5be32c333388bc28cf1d,https://github.com/netty/netty/commit/c78193caf12b1bc9c67d5be32c333388bc28cf1d,Reuse the same SizeClassedChunk if there're available segments (#15416)  Motivation:  SizeClassedChunk is not using the freeList size to update the remaining capacity  prompting unnecessary chunk allocations  Modification:  Once approaching one or less segment left  update the remaining capacity  to save allocating a new chunk  Result:  Reduced fragmentation and allocation pressure for buffers which release later
prestodb,presto,45c330598f7512d04b381954c46b1115b6adb052,https://github.com/prestodb/presto/commit/45c330598f7512d04b381954c46b1115b6adb052,Support native non-equal lookup join planning  This change adds an extractor to traverse the Join plan and get lookup variables in different PlanNode  then stores the lookup variables in LookupJoinNode  which enables index lookup join with non-equal join condition for native execution. Additional changes are made to ensure lookup variables are not pruned by other optimizers.
camunda,camunda,1e2db716adcefc05351743d5208d0badbf3a0770,https://github.com/camunda/camunda/commit/1e2db716adcefc05351743d5208d0badbf3a0770,refactor: UserTaskService to leverage ProcessCache
orientechnologies,orientdb,6e42547d3d9eaf382797109bead5a8f9cb730c04,https://github.com/orientechnologies/orientdb/commit/6e42547d3d9eaf382797109bead5a8f9cb730c04,refactor: optimization to avoid to look for a null user in the database
trinodb,trino,5635bf5ed1896e4f5f6d602cc6a5235e96713159,https://github.com/trinodb/trino/commit/5635bf5ed1896e4f5f6d602cc6a5235e96713159,Create Alluxio client once
Graylog2,graylog2-server,fad12ccbcfb8bb4d81d6850dec3391c51f53829d,https://github.com/Graylog2/graylog2-server/commit/fad12ccbcfb8bb4d81d6850dec3391c51f53829d,Improving Events Services. (#21172)  * Widen parameter type for easier use with different collections.  * Using methods for bulk retrieval to reduce db roundtrips.  * Extracting helper function for parsing timestamp filters.  * Improving typing.  * Removing leading underscore from variables.  * Adding license header.
quarkusio,quarkus,e42d2ed266a4d6f5f3d4f06446632612014ec533,https://github.com/quarkusio/quarkus/commit/e42d2ed266a4d6f5f3d4f06446632612014ec533,ArC: optimize "List all" injection points  - only collect InjectionPoint metadata if any of the resolved beans is dependent
camunda,camunda,fde3bb97a13e27dd429911b796dd2888f444a488,https://github.com/camunda/camunda/commit/fde3bb97a13e27dd429911b796dd2888f444a488,Update thread count in the background task manager (#32486)  ## Description  - Combine the two same if blocks and set threadCount to match the total tasks. In the current implementation  when partitionId == START_PARTITION_ID  the threadCount was set to 3  but it means the core pool has only 3 threads to handle 5 scheduled tasks simultaneously  which may cause two of them to sit queued. - Update setCorePoolSize based on task size  ## Checklist  <!--- Please delete options that are not relevant. Boxes should be checked by reviewer. --> - [ ] for CI changes: - [ ] structural/foundational changes signed off by [CI DRI](https://github.com/cmur2) - [ ] [ci.yml](https://github.com/camunda/camunda/blob/main/.github/workflows/ci.yml) modifications comply with ["Unified CI" requirements](https://github.com/camunda/camunda/wiki/CI-&-Automation#workflow-inclusion-criteria) - [ ] enable backports [when recommended](https://github.com/camunda/camunda/wiki/CI-&-Automation#when-to-backport-ci-changes)  ## Related issues  closes #
alibaba,spring-ai-alibaba,648f8d3009bf0282ce4155268cd52e967efdd8a2,https://github.com/alibaba/spring-ai-alibaba/commit/648f8d3009bf0282ce4155268cd52e967efdd8a2,reduce redundant getProperty calls to improve performance.
camunda,camunda,60ef26cc9b0efa32dff846d2b489c2fe8f6d8086,https://github.com/camunda/camunda/commit/60ef26cc9b0efa32dff846d2b489c2fe8f6d8086,Create meters once to avoid gauge re-registration (#29136)  ## Description  This PR builds the meters once when the class is created. This not only avoids unnecessary allocation when modifying them  but it also ensures we're not re-registering the gauge multiple times.  Note that this was not broken before  as we were always using the same state object :relieved: But it still led to ugly warnings about it.
alibaba,fastjson2,0e44f76048778d2c03067ee856aeb4ef7db1ec28,https://github.com/alibaba/fastjson2/commit/0e44f76048778d2c03067ee856aeb4ef7db1ec28,optimize deserialize double
apache,pulsar,d3707c56db691304f4a1caceb559d3f29508fa6f,https://github.com/apache/pulsar/commit/d3707c56db691304f4a1caceb559d3f29508fa6f,[improve][broker] Reduce unnecessary REPLICATED_SUBSCRIPTION_SNAPSHOT_REQUEST (#23839)
DataLinkDC,dinky,6bde30ee4c32e43601bc5289c7b12a222a7a860f,https://github.com/DataLinkDC/dinky/commit/6bde30ee4c32e43601bc5289c7b12a222a7a860f,[Optimization-4315][admin] Optimize WebSocket for asynchronous sending (#4445)
camunda,camunda,678c747ce007fd6b33710fa5ed828fade3286cfc,https://github.com/camunda/camunda/commit/678c747ce007fd6b33710fa5ed828fade3286cfc,feat: do not include the entire record byte array in the toString
google,guava,0232f388fbe4d45deea2f31a9c6e2f7283662fd5,https://github.com/google/guava/commit/0232f388fbe4d45deea2f31a9c6e2f7283662fd5,Optimize `SetView#equals()` to avoid unnecessary iterations. Fixes #7716.  RELNOTES=n/a PiperOrigin-RevId: 747600027
AxonFramework,AxonFramework,25da249e2c189e25479ba0e434da04bb63e5e1b4,https://github.com/AxonFramework/AxonFramework/commit/25da249e2c189e25479ba0e434da04bb63e5e1b4,Introduce unknown type caching  Introduce unknown type caching  #3431  (cherry picked from commit 6f18ef79c73d8186dee05a7b6947174dfe0d4adf)
trinodb,trino,59b9012fb6a1c653b657c57a6658ac1d95defc7d,https://github.com/trinodb/trino/commit/59b9012fb6a1c653b657c57a6658ac1d95defc7d,Calculate reserved identifiers once
quarkusio,quarkus,4feaf0f5eaa43963998a79b988396d29a89a69a1,https://github.com/quarkusio/quarkus/commit/4feaf0f5eaa43963998a79b988396d29a89a69a1,Add a cache for class proxies in BytecodeRecorderImpl  We would generate class proxies for each class even if we already generated one  which is counter productive. Introduce a cache to avoid that and make things a bit more efficient.
netty,netty,664f20315cc4aae48f6335e9691a5113c1959215,https://github.com/netty/netty/commit/664f20315cc4aae48f6335e9691a5113c1959215,Optimise HttpMethod#valueOf fast path lookup. (#14982)  Motivation:  `HttpMethod#valueOf` has a fast path lookup for _GET_ and _POST_  those call the `HttpMethod#name()` which calls `AsciiString#toString()` and that is not necessary since we can cache the interned corresponding strings locally like `HttpVersion#valueOf` does.  Changes:  Declare _GET_/_POST_ interned string constants and use them for fast path lookup in `valueOf` method.  Result:  Avoid two un-necessaries method call on the fast path.
apache,pinot,12e6c885d820511c28acd0cce0ca2ccf0ef39738,https://github.com/apache/pinot/commit/12e6c885d820511c28acd0cce0ca2ccf0ef39738,Remove all calls to System.gc() in PerQueryCPUMemAccountantFactory (#16374)
netty,netty,ea25b511f369d603aec8e3e0901e51fd5beac59e,https://github.com/netty/netty/commit/ea25b511f369d603aec8e3e0901e51fd5beac59e,IoUring: Use IORING_RECVSEND_POLL_FIRST when we are sure there is no … (#14552)  …more data on the Socket to read  Motivation:  We can use IORING_RECVSEND_POLL_FIRST to tell io_uring to directly arm and skip the initial transfer attempt if we are sure there is nothing to read anymore. This reduces some overhead. See https://github.com/axboe/liburing/wiki/io_uring-and-networking-in-2023#socket-state  Modifications:  Use IORING_RECVSEND_POLL_FIRST when applicable  Result:  Less overhead
quarkusio,quarkus,7d820ecb578ff8325470f63457338f798dcaac2b,https://github.com/quarkusio/quarkus/commit/7d820ecb578ff8325470f63457338f798dcaac2b,Slightly reduce allocations in RESTEasy Reactive startup
apache,seatunnel,6205065b25ceeb96d1a1555c4ab774cce8e8bccf,https://github.com/apache/seatunnel/commit/6205065b25ceeb96d1a1555c4ab774cce8e8bccf,[Improve][Jdbc] Improve catalog connection cache (#8626)
jwtk,jjwt,f1fde231903c3431f37873a4ba8dbe0a61d6fa8b,https://github.com/jwtk/jjwt/commit/f1fde231903c3431f37873a4ba8dbe0a61d6fa8b,Ensured *Builder instances are no longer created with reflection  (#989)  Ensured *Builder instances are no longer created with reflection using `Classes.newInstance`.  Instead  `Classes.newInstance` is used to create static/thread-safe Supplier singletons when the api module is loaded  and those singletons will directly instantiate *Builder instances at runtime using the `new` keyword`.  Resolves #988.
netty,netty,93a3e638885c2e6b3fe87c5525ea2769fc4caf33,https://github.com/netty/netty/commit/93a3e638885c2e6b3fe87c5525ea2769fc4caf33,replace regexp in SslHandler with custom code (#15320)  Motivation:  Improves cold start  no need to keep static vatriable  Modification:  Regexp replaced with custom code.  Result:  One regexp less
trinodb,trino,5caf940929174db68b984c6dc388927fb72712a4,https://github.com/trinodb/trino/commit/5caf940929174db68b984c6dc388927fb72712a4,Avoid re-checking isScalarType
alibaba,fastjson2,9101e8c2a2d69683b1a7cfb5c87bf23fabccdfba,https://github.com/alibaba/fastjson2/commit/9101e8c2a2d69683b1a7cfb5c87bf23fabccdfba,optimize for parse non-slash ascii
alibaba,fastjson2,f39d090489d33532a38095b4a15d6fcc998359df,https://github.com/alibaba/fastjson2/commit/f39d090489d33532a38095b4a15d6fcc998359df,optimize ObjectReader jit
prometheus,jmx_exporter,f384a5c7d037fb5739667b20c58e64323e685b76,https://github.com/prometheus/jmx_exporter/commit/f384a5c7d037fb5739667b20c58e64323e685b76,Minor Collector performance tweaks (#1227)  Signed-off-by: dhoard <doug.hoard@gmail.com>
trinodb,trino,79955ed683812b0b321795dbc07af946d114c35a,https://github.com/trinodb/trino/commit/79955ed683812b0b321795dbc07af946d114c35a,Reuse PagesIndexOrdering in OrderByOperator
