owner,repo,commit_hash,commit_url,commit_message
liferay,liferay-portal,2442863bcdff03e8d91ad7b4b33b92e23ccdee3f,https://github.com/liferay/liferay-portal/commit/2442863bcdff03e8d91ad7b4b33b92e23ccdee3f,LPD-27027 Add singleton into module commerce-product-type-grouped-api  # breaking  ## What modules/apps/commerce/commerce-product-type-grouped-api/src/main/java/com/liferay/commerce/product/type/grouped/util/comparator/CPDefinitionGroupedEntryPriorityComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-product-type-grouped-api/src/main/java/com/liferay/commerce/product/type/grouped/util/comparator/CPDefinitionGroupedEntryQuantityComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,6616844165799681f918ac7b4ad262ad8df8750a,https://github.com/liferay/liferay-portal/commit/6616844165799681f918ac7b4ad262ad8df8750a,LPD-27027 Add singleton to module commerce-currency-api  # breaking  ## What modules/apps/commerce/commerce-currency-api/src/main/java/com/liferay/commerce/currency/util/comparator/CommerceCurrencyPriorityComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,cd4390a07225a534d728fa0ce9666585a09562fc,https://github.com/liferay/liferay-portal/commit/cd4390a07225a534d728fa0ce9666585a09562fc,LPD-27027 Add singleton into module commerce-wish-list-api  # breaking  ## What modules/apps/commerce/commerce-wish-list-api/src/main/java/com/liferay/commerce/wish/list/util/comparator/CommerceWishListCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-wish-list-api/src/main/java/com/liferay/commerce/wish/list/util/comparator/CommerceWishListItemCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-wish-list-api/src/main/java/com/liferay/commerce/wish/list/util/comparator/CommerceWishListNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,cdf5671992038a1fa1ddcff417b0a6507b8e0818,https://github.com/liferay/liferay-portal/commit/cdf5671992038a1fa1ddcff417b0a6507b8e0818,LPD-27027 Add singleton to module commerce-discount-api  # breaking  ## What modules/apps/commerce/commerce-discount-api/src/main/java/com/liferay/commerce/discount/util/comparator/CommerceDiscountRelCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-discount-api/src/main/java/com/liferay/commerce/discount/util/comparator/CommerceDiscountCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-discount-api/src/main/java/com/liferay/commerce/discount/util/comparator/CommerceDiscountRuleCreateDateComparator.java  the class is now a singleton  ## Why  this change was made since the class was unused  ----  # breaking  ## What modules/apps/commerce/commerce-discount-api/src/main/java/com/liferay/commerce/discount/util/comparator/CommerceDiscountCommerceAccountGroupRelCreateDateComparator.java  the class is now a singleton  ## Why  this change was made since the class was unused  ----
liferay,liferay-portal,44ee476c43d68a0e3b4d78ece3054a22f17a813a,https://github.com/liferay/liferay-portal/commit/44ee476c43d68a0e3b4d78ece3054a22f17a813a,LPD-27027 Add singleton to module commerce-tax-engine-fixed-api  # breaking  ## What modules/apps/commerce/commerce-tax-engine-fixed-api/src/main/java/com/liferay/commerce/tax/engine/fixed/util/comparator/CommerceTaxFixedRateAddressRelCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-tax-engine-fixed-api/src/main/java/com/liferay/commerce/tax/engine/fixed/util/comparator/CPTaxCategoryNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/commerce/commerce-tax-engine-fixed-api/src/main/java/com/liferay/commerce/tax/engine/fixed/util/comparator/CommerceTaxFixedRateCreateDateComparator.java  the class is now a singleton  ## Why  this change was made since the class was unused  ----
liferay,liferay-portal,9f83b40c25adcd9550e5f5aed1d357a3ce9941dd,https://github.com/liferay/liferay-portal/commit/9f83b40c25adcd9550e5f5aed1d357a3ce9941dd,LPD-26917 Add singleton to module dynamic-data-mapping-api  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/DataProviderInstanceModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/DataProviderInstanceNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/DDMFormInstanceNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/DDMFormInstanceRecordIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/StructureCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/StructureIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/StructureLayoutCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/StructureLayoutNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/StructureLinkStructureModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-mapping/dynamic-data-mapping-api/src/main/java/com/liferay/dynamic/data/mapping/util/comparator/TemplateIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,e1b76ca20fbfeaee8096f4185b11dccb9ad9d846,https://github.com/liferay/liferay-portal/commit/e1b76ca20fbfeaee8096f4185b11dccb9ad9d846,LPD-26917 Add singleton to module dynamic-data-lists-api  # breaking  ## What modules/apps/dynamic-data-lists/dynamic-data-lists-api/src/main/java/com/liferay/dynamic/data/lists/util/comparator/DDLRecordIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-lists/dynamic-data-lists-api/src/main/java/com/liferay/dynamic/data/lists/util/comparator/DDLRecordSetCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-lists/dynamic-data-lists-api/src/main/java/com/liferay/dynamic/data/lists/util/comparator/DDLRecordCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/dynamic-data-lists/dynamic-data-lists-api/src/main/java/com/liferay/dynamic/data/lists/util/comparator/DDLRecordSetNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,ccf4dc703cc3527c2b26d21b29c686f09054578d,https://github.com/liferay/liferay-portal/commit/ccf4dc703cc3527c2b26d21b29c686f09054578d,LPD-26917 Add singleton to module data-engine-api  # breaking  ## What modules/apps/data-engine/data-engine-api/src/main/java/com/liferay/data/engine/util/comparator/DEDataListViewCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/data-engine/data-engine-api/src/main/java/com/liferay/data/engine/util/comparator/DEDataListViewNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,1b766ab9f1cd2a3738af0100a3918794738d6431,https://github.com/liferay/liferay-portal/commit/1b766ab9f1cd2a3738af0100a3918794738d6431,LPD-26917 Add singleton to portal-workflow-metrics-api module  # breaking  ## What modules/dxp/apps/portal-workflow/portal-workflow-metrics-api/src/main/java/com/liferay/portal/workflow/metrics/util/comparator/WorkflowMetricsSLADefinitionVersionIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,3bf860c27150cf5ef3630c456383e14fe3c1b48e,https://github.com/liferay/liferay-portal/commit/3bf860c27150cf5ef3630c456383e14fe3c1b48e,LPD-26917 Add singleton to portal-workflow-kaleo-api module  # breaking  ## What modules/apps/portal-workflow/portal-workflow-kaleo-api/src/main/java/com/liferay/portal/workflow/kaleo/util/comparator/KaleoDefinitionVersionModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/portal-workflow/portal-workflow-kaleo-api/src/main/java/com/liferay/portal/workflow/kaleo/util/comparator/KaleoDefinitionVersionActiveComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/portal-workflow/portal-workflow-kaleo-api/src/main/java/com/liferay/portal/workflow/kaleo/util/comparator/KaleoDefinitionVersionIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/portal-workflow/portal-workflow-kaleo-api/src/main/java/com/liferay/portal/workflow/kaleo/util/comparator/KaleoDefinitionVersionNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----  # breaking  ## What modules/apps/portal-workflow/portal-workflow-kaleo-api/src/main/java/com/liferay/portal/workflow/kaleo/util/comparator/KaleoDefinitionVersionVersionComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the queries that uses this comparator  ----
liferay,liferay-portal,3da7367995a82314176b8705fd12d062cbcf62d9,https://github.com/liferay/liferay-portal/commit/3da7367995a82314176b8705fd12d062cbcf62d9,LPD-26703 Apply singleton into module layout-page-template-api  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionLayoutPageTemplateEntryCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionLayoutPageTemplateEntryModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionLayoutPageTemplateEntryNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateCollectionNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateEntryCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateEntryModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-page-template-api/src/main/java/com/liferay/layout/page/template/util/comparator/LayoutPageTemplateEntryNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,a209e133ce1979d483515097bd00f7c9b0cc5005,https://github.com/liferay/liferay-portal/commit/a209e133ce1979d483515097bd00f7c9b0cc5005,LPD-26703 Add singleton into module layout-api  # breaking  ## What modules/apps/layout/layout-api/src/main/java/com/liferay/layout/util/comparator/LayoutClassedModelUsageModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-api/src/main/java/com/liferay/layout/util/comparator/LayoutCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-api/src/main/java/com/liferay/layout/util/comparator/LayoutModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/layout/layout-api/src/main/java/com/liferay/layout/util/comparator/LayoutRelevanceComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,2458e70fe2d5b9e5d18d8a9c94234c55afe3a13d,https://github.com/liferay/liferay-portal/commit/2458e70fe2d5b9e5d18d8a9c94234c55afe3a13d,LPD-26703 Add singleton into module message-boards-api  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MessageCreateDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MessageModifiedDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MessageSubjectComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MessageURLSubjectComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/ThreadCreateDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/CategoryModifiedDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/CategoryTitleComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MBObjectsComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/ThreadModifiedDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/ThreadTitleComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MBObjectsModifiedDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/MBObjectsTitleComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----  # breaking  ## What modules/apps/message-boards/message-boards-api/src/main/java/com/liferay/message/boards/util/comparator/ThreadLastPostDateComparator.java  add singleton to class  ## Why  improve performance on comparator classes  ----
liferay,liferay-portal,098dbee4f21f1961cdb9a00d680820a3a55f5fb1,https://github.com/liferay/liferay-portal/commit/098dbee4f21f1961cdb9a00d680820a3a55f5fb1,LPD-26438 Add singleton to module journal-api  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleDisplayDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleIDComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleReviewDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleTitleComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleVersionComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/ArticleResourcePKComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FeedIDComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FeedNameComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderArticleArticleIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderArticleCreateDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderArticleDisplayDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderArticleModifiedDateComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderArticleTitleComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----  # breaking  ## What modules/apps/journal/journal-api/src/main/java/com/liferay/journal/util/comparator/FolderIdComparator.java  the class is now a singleton  ## Why  this change was made to improve the performance of the querys that uses this comparator  ----
liferay,liferay-portal,c9e093cee980690947fdc1fbbd47afbeb3537662,https://github.com/liferay/liferay-portal/commit/c9e093cee980690947fdc1fbbd47afbeb3537662,LPD-30941 Improve performance
liferay,liferay-portal,c7b603d6234c6416bef9e507bcf8d3f1e7771287,https://github.com/liferay/liferay-portal/commit/c7b603d6234c6416bef9e507bcf8d3f1e7771287,LPD-31137 Improve performance by avoiding the need to parse non java files
liferay,liferay-portal,cdb615ac7e9d636ccdb4979aae7d0028d8bb7e2f,https://github.com/liferay/liferay-portal/commit/cdb615ac7e9d636ccdb4979aae7d0028d8bb7e2f,LPD-31141 Add the groupId improves current performance with millions of files
liferay,liferay-portal,b74c4e909c1a4af89d605053d78d17085dda35c0,https://github.com/liferay/liferay-portal/commit/b74c4e909c1a4af89d605053d78d17085dda35c0,LPD-25552 Make use all the fetch for company type will be directed to fetchCompanyPortalPreferences. This is going to make sure all the fetches for company type will return consistent result when there are multiple results  meanwhile this can improve performance see LPS-196350(2cd9801d2a243ecbc5c1025b614c9300ce53627d)
liferay,liferay-portal,315aa6bd1c09bdbafb6204eccf36c1229f65d488,https://github.com/liferay/liferay-portal/commit/315aa6bd1c09bdbafb6204eccf36c1229f65d488,LPD-2612 Users who have permission to edit Documents  Blogs and Web Contents can access Content Performance
liferay,liferay-portal,96b1d9e43e16f453f54da0114bf6731d822b4c3d,https://github.com/liferay/liferay-portal/commit/96b1d9e43e16f453f54da0114bf6731d822b4c3d,LPD-29508 Replace getLayoutsCount with fetchFirstLayout to improve performance while querying database
liferay,liferay-portal,e5602bda1abbb17eae4930977e0a7eabb4b25280,https://github.com/liferay/liferay-portal/commit/e5602bda1abbb17eae4930977e0a7eabb4b25280,Revert "LPD-2612 Users who have permission to edit Documents  Blogs and Web Contents can access Content Performance"  This reverts commit b34197bee1f56858d2809b5601fb5293af8da6ac.
liferay,liferay-portal,b34197bee1f56858d2809b5601fb5293af8da6ac,https://github.com/liferay/liferay-portal/commit/b34197bee1f56858d2809b5601fb5293af8da6ac,LPD-2612 Users who have permission to edit Documents  Blogs and Web Contents can access Content Performance
hapifhir,hapi-fhir,c97567c1672d29cfcf5516f8785e0dfc5a82d317,https://github.com/hapifhir/hapi-fhir/commit/c97567c1672d29cfcf5516f8785e0dfc5a82d317,Transaction processing improvements (#6874)  * Add junk ine  * Add extension for placeholder ID  * Cleanup  * Header  * Cleanup  * Spotless  * Better logging  * Fix transaction conditional URL prefetch on non-token params  * Drop a check  * Adjust query counts  * Improve performance  * Single token optimized  * Test fixes  * About to try to ensure we prefetch resource bodies for conditional create  * Test fixes  * Some test fixes  * Test fixes  * Test fixes  * Test fixes  * Work on tests  * Test fix  * Spotless  * Add docs  * Add test  * Add grouping  * Spotless  * Add size option to CMD  * Adjust consumer  * Cleanup  * Work on bulk import  * Spotless  * More work  * Add logging  * More diagnostics  * add logs  * Cleanup  * Fix premature finishing of bulk import command  * Add changelogs  * Test cleanup  * Test fixes  * Fix tests  * Test fix  * Spotless  * Cleanup  * Resolve conflicts  * Clean up  * Add to transaction response parser  * TransactionUtil parsing improvements  * Work on tests  * Test fix  * Test fixes  * Spotless  * Bug fix  * Build tweak  * Test cleanup  * Add some test logging  * Bump to trigger CI  * Try to address intermittent  * Address review comments  * Version bump  * License header
hapifhir,hapi-fhir,38b67cdc00527c632635bc0801b975c55d815d7e,https://github.com/hapifhir/hapi-fhir/commit/38b67cdc00527c632635bc0801b975c55d815d7e,Performance tweak to Xml serialization (#6888)  * Performance tweak to Xml serialization  * Add changelog  * Address review comment  * Spotless  * Changelog fix
hapifhir,hapi-fhir,210bb82618f3db24e0b441684ea2e290d6c877d0,https://github.com/hapifhir/hapi-fhir/commit/210bb82618f3db24e0b441684ea2e290d6c877d0,Clean up Bulk Import (#6840)  * Fix transaction conditional URL prefetch on non-token params  * Drop a check  * Adjust query counts  * Improve performance  * Single token optimized  * Test fixes  * About to try to ensure we prefetch resource bodies for conditional create  * Test fixes  * Some test fixes  * Test fixes  * Test fixes  * Test fixes  * Work on tests  * Test fix  * Spotless  * Add docs  * Add test  * Add grouping  * Spotless  * Add size option to CMD  * Adjust consumer  * Cleanup  * Work on bulk import  * Spotless  * More work  * Add logging  * More diagnostics  * add logs  * Cleanup  * Fix premature finishing of bulk import command  * Add changelogs  * Test cleanup  * Test fixes  * Fix tests  * Test fix  * Spotless  * Account for review comments  * Address review comments  * Address review comments  * Add license headers  * Cleanup  * Restore CLI logging  * Test fix  * Add default method
hapifhir,hapi-fhir,eccedb53091cf3df82342fbe241407e4eb3201f6,https://github.com/hapifhir/hapi-fhir/commit/eccedb53091cf3df82342fbe241407e4eb3201f6,Fix transaction conditional URL prefetch on non-token params (#6818)  * Fix transaction conditional URL prefetch on non-token params  * Drop a check  * Adjust query counts  * Improve performance  * Single token optimized  * Test fixes  * About to try to ensure we prefetch resource bodies for conditional create  * Test fixes  * Some test fixes  * Test fixes  * Test fixes  * Test fixes  * Work on tests  * Test fix  * Spotless  * Add docs  * Address review comments
hapifhir,hapi-fhir,43ce89cda614a682200e5c5c48b39b7dbf717385,https://github.com/hapifhir/hapi-fhir/commit/43ce89cda614a682200e5c5c48b39b7dbf717385,Introduce hapi-fhir-client-apache-http5 module for Apache HttpClient 5 support (#6520)  * feat: Introduce hapi-fhir-client-apache-http5 module for Apache HttpClient 5 support  - Added a new module `hapi-fhir-client-apache-http5` to provide HAPI FHIR Client functionality using Apache HttpClient 5. - Supports gradual migration from HttpClient 4 to HttpClient 5. - Aligns with Spring Boot 3.0's adoption of HttpClient 5  enabling consistent HTTP client configuration for users of both libraries.  Key Changes: - Integrated Apache HttpClient 5 for modern  high-performance HTTP requests. - Ensured compatibility with existing `hapi-fhir-client` and `hapi-fhir-client-okhttp` modules. - Added basic tests to validate functionality and coexistence of HttpClient 4 and 5.  Impact: - Non-breaking change; the new module can be adopted independently. - Facilitates eventual migration of HAPI FHIR to HttpClient 5 across the codebase."  * Add new error codes to the apache-httpclient5 client module.
hapifhir,hapi-fhir,eadd8c6f0d3eafb46da58f7ce9ed8411b707434f,https://github.com/hapifhir/hapi-fhir/commit/eadd8c6f0d3eafb46da58f7ce9ed8411b707434f,improved performance of date searching (#6353)
hapifhir,hapi-fhir,9a73079c33133e50dc4fd4f77cd5207ab95bc2c1,https://github.com/hapifhir/hapi-fhir/commit/9a73079c33133e50dc4fd4f77cd5207ab95bc2c1,Improving performance  using caching when testing for primitives (#6252) (#6253)  * Improving performance  using caching when testing for primitives (#6252)  Caching primitive type names for faster lookup if a type is primitive.  * Credit for #6253  ---------  Co-authored-by: James Agnew <jamesagnew@gmail.com>
hapifhir,hapi-fhir,d2923da62bc7b414bcdcb36a882245994fafa6bb,https://github.com/hapifhir/hapi-fhir/commit/d2923da62bc7b414bcdcb36a882245994fafa6bb,Search Param Matcher Performance Improvement (#5999)  * filter function added  * spotless
Netflix,EVCache,74cceb812a1570f8c8648d90a1c5a7425c1cf200,https://github.com/Netflix/EVCache/commit/74cceb812a1570f8c8648d90a1c5a7425c1cf200,Merge pull request #162 from jasonk000/jkoch/get-decompress-async  perf: allow concurrent decompress away from network loop
