owner,repo,commit_hash,commit_url,performance_message
datastax,jvector,0962ddb95cc6697d4f01ef4d4d92dce3ef35bb9e,https://github.com/datastax/jvector/commit/0962ddb95cc6697d4f01ef4d4d92dce3ef35bb9e,Remove query-time usage of ByteSequence::slice to reduce object allocations (#403)
netty,netty,b0323b83bb12712d10186b737a1012fab3118a69,https://github.com/netty/netty/commit/b0323b83bb12712d10186b737a1012fab3118a69,IoUring: Make use of IORING_CQE_F_SOCK_NONEMPTY and IORING_ACCEPT_DON… (#14610)  …T_WAIT if supported  Modifications:  We can make use of both these features to not use POLLIN in some scenaries and also direclty know when there is no more connections to accept without scheduling another accept.  Modifications:  - Check if we can make use of these features as these are only ready on recent kernels - enable if possible  Result:  Less overhead on recent kernels
oshi,oshi,f7641bc41fb4fb273acfde7d3435dc58aa31d9f1,https://github.com/oshi/oshi/commit/f7641bc41fb4fb273acfde7d3435dc58aa31d9f1,Optimize netstat calls using /proc files (Issue #2826) (#2846)  * Optimize netstat calls using /proc files (Issue #2826)  * Improved TCP/UDP stats retrieval and modified parseByteArrayToStrings to include (\n)  * Removed TcpColon from the enum and Used ParseUtil.parseLongOrDefault()  ---------  Co-authored-by: Rohan Sarnad <rsarnad@cisco.com>
alibaba,fastjson2,15827e78c02bc72996e155256e4fee3af94ec3a9,https://github.com/alibaba/fastjson2/commit/15827e78c02bc72996e155256e4fee3af94ec3a9,optimize skipNumber
dibo-software,diboot,51ee2240deef3e6268cd1d2cc6bb40f6f81ce073,https://github.com/dibo-software/diboot/commit/51ee2240deef3e6268cd1d2cc6bb40f6f81ce073,* 优化关联数据绑定支持量大分批执行，适配大数据量导出等场景
apache,druid,76bcc8e91e03274d0059437d4cc795f585fcb89d,https://github.com/apache/druid/commit/76bcc8e91e03274d0059437d4cc795f585fcb89d,Improve S3 upload speeds using aws transfer manager (#17674)  * Improve S3 upload speeds using aws transfer manager  * Pass correct amazonS3Client to ServerSideEncryptingAmazonS3  * Add Unit Test Cases  * Turn on transfer manager by default  * Add Druid documentation
apache,dubbo,3771339964ae52c21dac6fb34d7988314dde7e46,https://github.com/apache/dubbo/commit/3771339964ae52c21dac6fb34d7988314dde7e46,Optimize parseCharset method for best performance. (#15203)
trinodb,trino,c86eb96395c3a9606d7aa3cc9055e2ca5995de0b,https://github.com/trinodb/trino/commit/c86eb96395c3a9606d7aa3cc9055e2ca5995de0b,Cache RowBlock retained size calculation
datastax,jvector,7cbb2e1a2e6b40aba7f46888fde2e273e7c835be,https://github.com/datastax/jvector/commit/7cbb2e1a2e6b40aba7f46888fde2e273e7c835be,Improved use ScoreTracker to avoid wasteful searching for very large k (#387)  This improves upon #384 by making the quantiles estimation more lightweight. It models the recent scores as a Normal distribution and uses incremental updates to track sufficient statistics of its mean and variance. Then  quantiles are computed from these statistics.  ---------  Co-authored-by: Jonathan Ellis <jbellis@datastax.com>
killbill,killbill,91daaadcedbcd7bb3fa182317dce6695ba9948c0,https://github.com/killbill/killbill/commit/91daaadcedbcd7bb3fa182317dce6695ba9948c0,Fix for 2116 (#2119)  * catalog: Remove synchronized statement when setting field values through reflection.  The reflection operations are not inherently thread-unsafe for independent object instances  so these synchronized statements are not useful. Also the creation of catalog occurs within one thread  so there is no concurrency issues.  * Issue #2116: Catalog initialization from plugin leads to lots of contention (#2118)  Co-authored-by: Stéphane Brossier <stephane@kill-bill.org>  ---------  Co-authored-by: Nick Mancuso <98536402+nick-at-finix@users.noreply.github.com>
alibaba,fastjson2,86f155b5c6c50532bdac32b7b0c42c832863d740,https://github.com/alibaba/fastjson2/commit/86f155b5c6c50532bdac32b7b0c42c832863d740,optimize IOUtils
netty,netty,1658c6e6875e2447ef1b4a3577a19e6bdba7bb68,https://github.com/netty/netty/commit/1658c6e6875e2447ef1b4a3577a19e6bdba7bb68,Avoid regexp in PlatformDependent (#15246)  Motivation:  We can easily replace regexp usage with manual loops  this should improve netty initialization speed and memory footprint a bit. Inspired by https://github.com/netty/netty/issues/15201.  Modification:  Refactored `normalizeOsReleaseVariableValue`  `normalize`  `normalizeArch` to avoid regexp usage.   Result:  No more regexp usage in the above methods.  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
netty,netty,590737e77bfd6d2daca0ccd453b8185eeec298dd,https://github.com/netty/netty/commit/590737e77bfd6d2daca0ccd453b8185eeec298dd,Remove regexp from AbstractHttpData (#15249)  Motivation:  The used regexp are pretty simple  so we can easily replace them with the custom loop to improve speed and reduce memory usage.  Modification:  Regexp removed and replaced with specialized custom loop.  Result:  No more pattern usages. Speed improved.  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
apache,shardingsphere,e53f39092a8ea87734a99e4612b9ad878751b0cf,https://github.com/apache/shardingsphere/commit/e53f39092a8ea87734a99e4612b9ad878751b0cf,Add load-table-metadata-batch-size props to concurrent load table metadata
openpnp,openpnp,9987d13e9ffd8f17501a3144a01a0d242c1ade12,https://github.com/openpnp/openpnp/commit/9987d13e9ffd8f17501a3144a01a0d242c1ade12,minor performance improvement
camunda,camunda,3d34648460a533b30288c9142b49a0d2be15201a,https://github.com/camunda/camunda/commit/3d34648460a533b30288c9142b49a0d2be15201a,fix: improve performance of range queries (#26647)  ## Description  Created one range query for range operations for all applicable data types.  ## Related issues  closes https://github.com/camunda/camunda/issues/24195
camunda,camunda,5df6e9f92ce85bf3f06ce33a853f1f5ab9e9693f,https://github.com/camunda/camunda/commit/5df6e9f92ce85bf3f06ce33a853f1f5ab9e9693f,fix: cache tree path values of adhoc subprocess (#29485)  related to #29404
Graylog2,graylog2-server,fad12ccbcfb8bb4d81d6850dec3391c51f53829d,https://github.com/Graylog2/graylog2-server/commit/fad12ccbcfb8bb4d81d6850dec3391c51f53829d,Improving Events Services. (#21172)  * Widen parameter type for easier use with different collections.  * Using methods for bulk retrieval to reduce db roundtrips.  * Extracting helper function for parsing timestamp filters.  * Improving typing.  * Removing leading underscore from variables.  * Adding license header.
dataease,dataease,78c67a5c2a7519bc151359cab4601d7f7d8e1cbe,https://github.com/dataease/dataease/commit/78c67a5c2a7519bc151359cab4601d7f7d8e1cbe,fix(图表): 修复部分导出超时
iterate-ch,cyberduck,4ae25fcd9754b05ab0faa2052338d546923f65c1,https://github.com/iterate-ch/cyberduck/commit/4ae25fcd9754b05ab0faa2052338d546923f65c1,Skip calls when no-op.
alibaba,fastjson2,0e44f76048778d2c03067ee856aeb4ef7db1ec28,https://github.com/alibaba/fastjson2/commit/0e44f76048778d2c03067ee856aeb4ef7db1ec28,optimize deserialize double
apache,paimon,27b23b3f746adf6bb6522e467c2d8746e99d2844,https://github.com/apache/paimon/commit/27b23b3f746adf6bb6522e467c2d8746e99d2844,[core] Optimize beforeSnapshot to LazyField in SnapshotReaderImpl
dromara,RuoYi-Vue-Plus,bbabffe191a1f50215b28f5e4013a37ab3be7408,https://github.com/dromara/RuoYi-Vue-Plus/commit/bbabffe191a1f50215b28f5e4013a37ab3be7408,!702 update 优化参数配置 * update 优化参数配置
trinodb,trino,d7d931189252c7af8cd728a6c7edc4f9bd3da2a6,https://github.com/trinodb/trino/commit/d7d931189252c7af8cd728a6c7edc4f9bd3da2a6,Convert outputChannels to primitive array
apache,sedona,af74a17cf1a274431542fd2ce74b86fb5cb2de52,https://github.com/apache/sedona/commit/af74a17cf1a274431542fd2ce74b86fb5cb2de52,[SEDONA-690] Optimize query side broadcast knn join (#1741)  * [SEDONA-688] Verify KNN parameter K must be equal or larger than 1  * [SEDONA-690] Optimize query side broadcast knn join  * fix isGeography parameter
crate,crate,be4baf1f66ed25179a1a64bafc86783f74e9ddac,https://github.com/crate/crate/commit/be4baf1f66ed25179a1a64bafc86783f74e9ddac,Fix WindowFunction plan when reusing same window def with params  When using the same window definition  which contains query params  in multiple window functions  one WindowAgg operator should be created.  Previously  because the `ParameterSymbol`  modeling the query params  didn't implement `hashCode()`  the window definition differed  resulting in multiple entries in `groupedFunctions` hash map of `WindowAgg#create()`
ClickHouse,clickhouse-java,52c6e6bb05c42764588e9b215c203e26341e6261,https://github.com/ClickHouse/clickhouse-java/commit/52c6e6bb05c42764588e9b215c203e26341e6261,Base implementation of RowBinaryWriter support in JDBC
thingsboard,thingsboard,fcc3e1245fa6089fbf7fb796380d41e24891bb49,https://github.com/thingsboard/thingsboard/commit/fcc3e1245fa6089fbf7fb796380d41e24891bb49,Merge pull request #13201 from volodymyr-babak/edge-slow-down-sys-tenant-notification-processing  Edge - slow down processing of edge events for SYS_TENANT_ID
vespa-engine,vespa,93d6b9619f7103599fc7b77fa268bd6f39c60491,https://github.com/vespa-engine/vespa/commit/93d6b9619f7103599fc7b77fa268bd6f39c60491,Merge pull request #34029 from vespa-engine/arnej/avoid-fill-if-only-matchfeatures  avoid entire fill phase when selecting only matchfeatures
datafaker-net,datafaker,c08231beff240d0ee5936a14b3ec0cad7d379e39,https://github.com/datafaker-net/datafaker/commit/c08231beff240d0ee5936a14b3ec0cad7d379e39,Descrease amount of calls to nextInt for numerify (#1545)
apache,shardingsphere,92f908d0c5b926a43996cce3945c281256c332bf,https://github.com/apache/shardingsphere/commit/92f908d0c5b926a43996cce3945c281256c332bf,Add indexes to repository table and refactor index metadata loading in Oracle. (#35394)
Snailclimb,guide-rpc-framework,4d5b2026d3c1e9ca1f66387995f12b922a228885,https://github.com/Snailclimb/guide-rpc-framework/commit/4d5b2026d3c1e9ca1f66387995f12b922a228885,feat(负载均衡)：优化一致性hash负载均衡器，解决每次地址变化都需要重构hash环的性能问题
jetlinks,jetlinks-community,916736c1ec2a2a86f81100d9f0449df69878dfa4,https://github.com/jetlinks/jetlinks-community/commit/916736c1ec2a2a86f81100d9f0449df69878dfa4,refactor: 优化并行度
confluentinc,schema-registry,fa4128eb060c437bbcea2004cf73882368d06b9c,https://github.com/confluentinc/schema-registry/commit/fa4128eb060c437bbcea2004cf73882368d06b9c,Minor optimization to cache parsed schemas (#3562)
netty,netty,70e954969724461c038ab7fdce7f08da4fe4d604,https://github.com/netty/netty/commit/70e954969724461c038ab7fdce7f08da4fe4d604,IoUring: Add code to support multishot in general and use ACCEPT_MULT… (#14807)  …ISHOT  Motivation:  Using multishot variants is considered the prefered way to use io_uring to reduce overhead. This change adds the needed changes to support it for "inbound" operations and implement it for accept so far.  Modifications:  - Add code to support multishot for inbound operations in general - Use ACCEPT_MULTISHOT if possible  Result:  Less overhead for acception connections and preparations to also be able to use multishot for other ops.
gaul,s3proxy,c84d0eb13f2031137e27d76d78a94c52d893e438,https://github.com/gaul/s3proxy/commit/c84d0eb13f2031137e27d76d78a94c52d893e438,Prefer log replacement over concatenation
trinodb,trino,6a3f87566fed3de7aba4678e43425d7667a94150,https://github.com/trinodb/trino/commit/6a3f87566fed3de7aba4678e43425d7667a94150,Use compiled comparator in TopNRankingOperator  Switches TopNRankingOperator to use a compiled PageWithPositionComparator instead of SimplePageWithPositionComparator.
dataease,dataease,df1eae3c21e2a0a37776fbf951c210eea2e29fbd,https://github.com/dataease/dataease/commit/df1eae3c21e2a0a37776fbf951c210eea2e29fbd,fix: 【数据导出中心】修复切换tab页导致cpu暴增
quarkusio,quarkus,068ba939ae3387c7c946e6bf8115a0cd09a862ab,https://github.com/quarkusio/quarkus/commit/068ba939ae3387c7c946e6bf8115a0cd09a862ab,Merge pull request #45536 from gsmet/do-not-copy-buffer  Quarkus REST - Use ByteBufInputStream instead of copying bytes
apache,paimon,3dab1b8a570f1b681fab9785bd309e3901b4f848,https://github.com/apache/paimon/commit/3dab1b8a570f1b681fab9785bd309e3901b4f848,[parquet] Merge the file index and the deletion vector and push down filtering (#4812)
questdb,questdb,eda7de2438ef2a5e0e2ae557d5e7a047c5559c20,https://github.com/questdb/questdb/commit/eda7de2438ef2a5e0e2ae557d5e7a047c5559c20,perf(sql): speed-up of simple projections (#5529)
SpigotMC,BungeeCord,bdd32d5a58cffe7c9ddc85119a428153d487a374,https://github.com/SpigotMC/BungeeCord/commit/bdd32d5a58cffe7c9ddc85119a428153d487a374,#3808: Do not decode packets that we don't handle
hs-web,hsweb-framework,002c7259f48e39282c6911de659aff7ed6b8bf05,https://github.com/hs-web/hsweb-framework/commit/002c7259f48e39282c6911de659aff7ed6b8bf05,refactor: 优化数据字典加载
apache,hive,04336cd2d9e89548b92b56a9ae7c81c389877731,https://github.com/apache/hive/commit/04336cd2d9e89548b92b56a9ae7c81c389877731,HIVE-29042: Performance degradation for add columns cascade (#5895)
sofastack,sofa-jraft,5e927ba6020eba8f0d01cd6bae9233ce40918623,https://github.com/sofastack/sofa-jraft/commit/5e927ba6020eba8f0d01cd6bae9233ce40918623,perf: use double-check in handleElectionTimeout (#1194)
apache,seatunnel,dcb76b94178e28a4fb8f59fa056773520dc77924,https://github.com/apache/seatunnel/commit/dcb76b94178e28a4fb8f59fa056773520dc77924,[Fix][Plugin] Optimize the plugin discovery mechanism (#8603)
google,guava,0232f388fbe4d45deea2f31a9c6e2f7283662fd5,https://github.com/google/guava/commit/0232f388fbe4d45deea2f31a9c6e2f7283662fd5,Optimize `SetView#equals()` to avoid unnecessary iterations. Fixes #7716.  RELNOTES=n/a PiperOrigin-RevId: 747600027
jooby-project,jooby,37ce3bc47da888073fa2f9996262ff2fb41de656,https://github.com/jooby-project/jooby/commit/37ce3bc47da888073fa2f9996262ff2fb41de656,performance: use cached version of well-known headers
iterate-ch,cyberduck,2c93f91d4f3c498b33d8dac9e561380e5733d8f4,https://github.com/iterate-ch/cyberduck/commit/2c93f91d4f3c498b33d8dac9e561380e5733d8f4,Merge pull request #16646 from iterate-ch/bugfix/DEEP-11-overview-limit  Boxes in result set not required.
apache,paimon,00992c5e2ef81d7a83c19d6f29c8eb0602a31e07,https://github.com/apache/paimon/commit/00992c5e2ef81d7a83c19d6f29c8eb0602a31e07,[rest] Refactor RESTTokenFileIO to cache FileIO in static cache (#4965)
lealone,Lealone,0dc512130ccd49e21722b30708433465b6130569,https://github.com/lealone/Lealone/commit/0dc512130ccd49e21722b30708433465b6130569,DataBuffer.write(ValueDataType  Object)的实现不需要拷贝ByteBuffer
apache,paimon,dba05e09539cddb7247f5e27d0a8292acfade77a,https://github.com/apache/paimon/commit/dba05e09539cddb7247f5e27d0a8292acfade77a,[core] Avoid getting file size for manifest list and writing file (#5224)
crate,crate,326971a6e9d61300977090e55d162305f291b85d,https://github.com/crate/crate/commit/326971a6e9d61300977090e55d162305f291b85d,Use bigger buffer size for OpenDAL's OperatorOutputStream  Helps to avoid BlockCountExceedsLimit and improves upload performance
apache,iotdb,037ef649ad6b78eb76e6ea536c5a0fe4a84d3fc6,https://github.com/apache/iotdb/commit/037ef649ad6b78eb76e6ea536c5a0fe4a84d3fc6,Fix sort elimination when table join self in TableModel
locationtech,jts,040802a74aabf08f3cee7cf3ec6d81ceb4f33906,https://github.com/locationtech/jts/commit/040802a74aabf08f3cee7cf3ec6d81ceb4f33906,Use buffer hole erosion heuristic for rings (#1117)
apache,pinot,99cde4d16433a3ded02a5a6a6c3b230d048bc8c0,https://github.com/apache/pinot/commit/99cde4d16433a3ded02a5a6a6c3b230d048bc8c0,[MSE] For constant expression query  solve it with a single random server (#16083)
google,guice,a7104775f9b268867463abfbe680fdd05a9bc668,https://github.com/google/guice/commit/a7104775f9b268867463abfbe680fdd05a9bc668,Add methodhandle support to `InternalFactoryToScopedProviderAdapter`  We can take advantage of the fact that `setDependency` is a no-op when `disableCircularProxies` is set  but otherwise this is a pretty straightforward translation.  For Singleton scoped factories  we can follow the pattern of `Initializable` and create a 'patchable' callsite which should enable constant folding of resolved singletons.  PiperOrigin-RevId: 739912256
trinodb,trino,2ac9c9cafc4473813e1307155dfef9654c1d4990,https://github.com/trinodb/trino/commit/2ac9c9cafc4473813e1307155dfef9654c1d4990,Make metadata call parallelism to default to number of cores
apache,maven,ab4149fa227e510721056372d5134bc34eded14f,https://github.com/apache/maven/commit/ab4149fa227e510721056372d5134bc34eded14f,[MNG-8520] Add cache for model resolution during project building (#2047)
opentripplanner,OpenTripPlanner,cded8677ecdae7553713395976c5502b20e41661,https://github.com/opentripplanner/OpenTripPlanner/commit/cded8677ecdae7553713395976c5502b20e41661,Always parallelize cache building during server startup
opentripplanner,OpenTripPlanner,8df8ed601b462538b5fcb2034a3ccfe0ff973843,https://github.com/opentripplanner/OpenTripPlanner/commit/8df8ed601b462538b5fcb2034a3ccfe0ff973843,Do not convert meters to degrees all the time  Define thresholds as degrees in the class data.
apache,incubator-seata,1b2f845652f128a63262a7e2b879695f71c911da,https://github.com/apache/incubator-seata/commit/1b2f845652f128a63262a7e2b879695f71c911da,optimize: seata-server independent HTTP thread pool (#7415)
apache,iotdb,c09bb166883e1b37c172c1e6e60d3fc71ef9de9d,https://github.com/apache/iotdb/commit/c09bb166883e1b37c172c1e6e60d3fc71ef9de9d,Optimize query execution in easy count(*) cases
trinodb,trino,7f71ab5938bc0f35086d68c29efd1e7499cbb89a,https://github.com/trinodb/trino/commit/7f71ab5938bc0f35086d68c29efd1e7499cbb89a,Reuse PagesIndexOrdering in WindowOperator
BiglySoftware,BiglyBT,15d95153f52ed40920667f65f3fc3abb610d09cb,https://github.com/BiglySoftware/BiglyBT/commit/15d95153f52ed40920667f65f3fc3abb610d09cb,Save a bit of CPU checking DHT addresses
alibaba,fastjson2,e9350865271d35a9f48fc2974259fdacda1d457b,https://github.com/alibaba/fastjson2/commit/e9350865271d35a9f48fc2974259fdacda1d457b,optimize writeInt32/int64 UTF16
trinodb,trino,01e6bc0c507af83e4ea08a0262fdae64b1005eea,https://github.com/trinodb/trino/commit/01e6bc0c507af83e4ea08a0262fdae64b1005eea,Use coarse grained memory reporting to reduce congestion  This reduces congestion in the memory tracking system by coarsening the granularity of memory tracking. In this paradigm  the most small incremental increases at the byte granularity will not actually result in a different coarse granularity value  so no reporting into memory tracking is necessary.
mybatis,mybatis-3,1a028241e190a7588d902222f094e24949c02a4d,https://github.com/mybatis/mybatis-3/commit/1a028241e190a7588d902222f094e24949c02a4d,Merge pull request #3252 from mawen12/optimize-mapper-builder  optimize mapper builder
trinodb,trino,77fbafb8df54e6f994672d92ee7e3e85567bc21b,https://github.com/trinodb/trino/commit/77fbafb8df54e6f994672d92ee7e3e85567bc21b,Use singleton JsonFactory while serializing  Factory is used to create generators/parsers and it can be shared
apache,druid,612c48f3a8e7c34f2f07812c116aa66a0f4878ec,https://github.com/apache/druid/commit/612c48f3a8e7c34f2f07812c116aa66a0f4878ec,simplify SimpleQueryableIndex constructor (#17710)  changes: * remove the 'lazy' parameter to SimpleQueryableIndex constructor in favor of always using the lazy = true path  Prior to https://github.com/apache/druid/pull/12279/files#diff-7f633ed96a4bb0b8fa8362dcd52173c0d9cfe1c7d329e5b0d6184b65317263bcR81 setting lazy = false in the SimpleQueryableIndex constructor would result in eagerl y initializing the dimension handlers  however after that change the meaning was changed to compute them on demand every time they were called. This was likely a mistake  and since eagerly initializing has not been happening by default for some time now  we should just drop this flag in favor of using the lazy = true path  which caches the dimension handlers when they are called.
apache,iotdb,51bad1ec88d5d20aa4e84f3ccd6841fbfba75390,https://github.com/apache/iotdb/commit/51bad1ec88d5d20aa4e84f3ccd6841fbfba75390,[remove datanode] Accelerate GCR load balancing implement (#15535)
jhy,jsoup,1222bd183cb699d1cc4e90996156b9c959d980f4,https://github.com/jhy/jsoup/commit/1222bd183cb699d1cc4e90996156b9c959d980f4,Added a fast path for the mojibake detection  For #2011
trinodb,trino,5635bf5ed1896e4f5f6d602cc6a5235e96713159,https://github.com/trinodb/trino/commit/5635bf5ed1896e4f5f6d602cc6a5235e96713159,Create Alluxio client once
apache,hudi,94b242f6ad6a3a1ae1d912406e8db5d64f7bafbc,https://github.com/apache/hudi/commit/94b242f6ad6a3a1ae1d912406e8db5d64f7bafbc,[HUDI-8802] Avoid unnecessary conversion between HoodieIndexAvroRecord and HoodieAvroRecord in HoodieFileSliceReader (#12559)
freeok,so-novel,9948ec805e0b369dcff702f68aefc68e98fe8390,https://github.com/freeok/so-novel/commit/9948ec805e0b369dcff702f68aefc68e98fe8390,:zap: 优化书源9目录解析速度
YunaiV,ruoyi-vue-pro,672247dbe4f068543018bc17e26f1b2b7d0ce04f,https://github.com/YunaiV/ruoyi-vue-pro/commit/672247dbe4f068543018bc17e26f1b2b7d0ce04f,!1248 【代码优化】IoT: 基于 guava 对 producer 做 cache Merge pull request !1248 from puhui999/iot
apache,hbase,f14c3ac7e36874c4189c0c46ff74cf723793041c,https://github.com/apache/hbase/commit/f14c3ac7e36874c4189c0c46ff74cf723793041c,HBASE-29099 Avoid expensive BlockCacheKey.toString() calls when tracing is disabled (#6642)  Signed-off-by: Ray Mattingly <rmattingly@apache.org>
apache,flink-cdc,77218abd68999efd8cf9ad46f7e830caa024fd7c,https://github.com/apache/flink-cdc/commit/77218abd68999efd8cf9ad46f7e830caa024fd7c,[FLINK-37539][pipeline-connector/paimon] Replace stream with parallelStream to optimize the performance  This closes  #3966
apache,druid,cac8b9da8fa6f4fe061b5c171fe8ade3317d50e1,https://github.com/apache/druid/commit/cac8b9da8fa6f4fe061b5c171fe8ade3317d50e1,Restrict segment metadata kill query till maxInterval from last kill task time (#17770)  Changes --------- - Use `maxIntervalToKill` to determine search interval for killing unused segments. - If no segment has been killed for the datasource yet  use durationToRetain
apache,hadoop,949292eac6d26ddf5713bf2783d09c3317ffe695,https://github.com/apache/hadoop/commit/949292eac6d26ddf5713bf2783d09c3317ffe695,HADOOP-19571. Improve PrometheusMetricsSink#normalizeName performance (#7692) Contributed by Ivan Andika.  * HADOOP-19571. Improve PrometheusMetricsSink#normalizeName performance  Reviewed-by: Akira Ajisaka <aajisaka@apache.org> Signed-off-by: Shilun Fan <slfan1989@apache.org>
jhy,jsoup,1a031b6742464a6dbb5b42c5132a75e46a45c180,https://github.com/jhy/jsoup/commit/1a031b6742464a6dbb5b42c5132a75e46a45c180,Clone tags from source TagSet on demand  This allows the TagSet to vend mutable Tags on demand  without requiring the entire tagset to be cloned on initialization. Otherwise for the HTML tagset  it would create many unused duplicates (all the known tags) on every pass.  Gets the perf to effectively where we were in 1.19.1 with immutable flyweight tags  but with the ability to mutate as required.
spring-projects,spring-ai,69cd3173f7e78469b94e81f5b9aea883f788c52d,https://github.com/spring-projects/spring-ai/commit/69cd3173f7e78469b94e81f5b9aea883f788c52d,Fix mariadb similarity search  - The similarity search doesn't need the embedding to be returned/stored back to Document
apache,nifi,0b748e2ebb06eeb8f3828bb913af3aa47e0a686a,https://github.com/apache/nifi/commit/0b748e2ebb06eeb8f3828bb913af3aa47e0a686a,NIFI-14713 FlowAnalyzer perf improvements: - Short circuit getting rule violations when there are none and when we're getting violations for the root process group by ID or alias. - Short circuit flow analysis if there are no rule violations configured. - Changes to getRuleViolationStream algorithm which significantly improve performance.  This closes #10079.  Signed-off-by: Tamas Palfy <tpalfy@apache.org>
YunaiV,ruoyi-vue-pro,cd341da674be599301a8fffa3cadc664505c58ad,https://github.com/YunaiV/ruoyi-vue-pro/commit/cd341da674be599301a8fffa3cadc664505c58ad,perf:【INFRA 基础设施】代码生成主子表非 erp 模式时，当子表一对多时更新改为通过 diffList 实现对应的增删改
crate,crate,ced59dab00561975d000b7489ea740c1de563f34,https://github.com/crate/crate/commit/ced59dab00561975d000b7489ea740c1de563f34,Avoid creating new DocTableInfoFactory objects  Follows: #17680
Card-Forge,forge,716d58ad4b3136e8aa2195bf74b1e2624964a713,https://github.com/Card-Forge/forge/commit/716d58ad4b3136e8aa2195bf74b1e2624964a713,faster implementation
opensolon,solon,b582e50686881cb82e54efaef73168209457d6f7,https://github.com/opensolon/solon/commit/b582e50686881cb82e54efaef73168209457d6f7,优化 solon-expression 函数访问，改为 MethodHandle
alibaba,fastjson2,cc5884f0a2d60f8b33e1df36e0a88236154c810b,https://github.com/alibaba/fastjson2/commit/cc5884f0a2d60f8b33e1df36e0a88236154c810b,optimize digitN
BiglySoftware,BiglyBT,d44e0fcda3e81686a2ad7ba5c0e4ab4fa2606847,https://github.com/BiglySoftware/BiglyBT/commit/d44e0fcda3e81686a2ad7ba5c0e4ab4fa2606847,Run code directly in getOffSWTThread if not on SWT thread
apache,pinot,fb2e4dff467fa19e5eec1deb53380c3ad4183699,https://github.com/apache/pinot/commit/fb2e4dff467fa19e5eec1deb53380c3ad4183699,[multistage] Add Support for Broker Server/Segment Pruning (#15959)
apache,pdfbox,55f713a890d9d2c373b21738d9b4dd87cb29d0ca,https://github.com/apache/pdfbox/commit/55f713a890d9d2c373b21738d9b4dd87cb29d0ca,PDFBOX-5965: refactor  avoid creating intermediate buffer  git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1925266 13f79535-47bb-0310-9956-ffa450edef68
apache,skywalking,889ae9dbe8c317040cc4759e305a655493382022,https://github.com/apache/skywalking/commit/889ae9dbe8c317040cc4759e305a655493382022,Increase the idle check interval of the message queue to 200ms to reduce CPU usage under low load conditions (#13227)
signalapp,Signal-Server,26b3b75054d33c121be8265b9732e95e07ff9799,https://github.com/signalapp/Signal-Server/commit/26b3b75054d33c121be8265b9732e95e07ff9799,Only fetch last-resort PQ keys for accounts with linked devices
locationtech,jts,2eeb684c84305808886b5921e6d605e662435c65,https://github.com/locationtech/jts/commit/2eeb684c84305808886b5921e6d605e662435c65,Add MaximumInscribedCircle fast exact calculation for simple shapes (#1123)
SPLWare,esProc,26c8c82b2f0fba90640a4353b1562b81b809241e,https://github.com/SPLWare/esProc/commit/26c8c82b2f0fba90640a4353b1562b81b809241e,Do performance optimization.
camunda,camunda,c8c3299e653a975565bf5c8c8a71359e98f25a2a,https://github.com/camunda/camunda/commit/c8c3299e653a975565bf5c8c8a71359e98f25a2a,fix: fetch all incidents at once
keycloak,keycloak,7802be9508be9f45cdc829f09b0a91fb50e46a27,https://github.com/keycloak/keycloak/commit/7802be9508be9f45cdc829f09b0a91fb50e46a27,Do not return subgroups count when fetching brief representations  Closes #39668  Signed-off-by: Pedro Igor <pigor.craveiro@gmail.com>
jplag,JPlag,71c6ecba1822330169b1a4239ee712d72844bda7,https://github.com/jplag/JPlag/commit/71c6ecba1822330169b1a4239ee712d72844bda7,Improve performance of subsequence hash lookup.
camunda,camunda,cd76662dace1eacb105c46b2a2a253ae2ecec6fd,https://github.com/camunda/camunda/commit/cd76662dace1eacb105c46b2a2a253ae2ecec6fd,feat: add `DbShort` and use it for storing `ValueType#value()`  Introduce `DbShort` to wrap `ValueType#value()` in `AsyncRequestMetadataKey` instead of relying on enum ordinal-based `DbEnumValue`. This provides more efficient storage than `DbInt` or `DbLong`  and avoids the risks of incorrect lookups caused by changes to `ValueType` enum constants ordering.
apache,pinot,6eddacfc32055e959ad72634684b904cf4098e20,https://github.com/apache/pinot/commit/6eddacfc32055e959ad72634684b904cf4098e20,Speed up test initialization. (#14784)
helidon-io,helidon,25bc0ed02e6d54d758299039294605978242624a,https://github.com/helidon-io/helidon/commit/25bc0ed02e6d54d758299039294605978242624a,Combines prologue and headers into a single write to prevent potential TCP delays when using TLS. With TLS  each write becomes a record and a small record can be delayed due to Nagle's algorithm. (#9842)
alibaba,fastjson2,0fccd4ee5b43cfa1fcb96eff82f552f4882839f4,https://github.com/alibaba/fastjson2/commit/0fccd4ee5b43cfa1fcb96eff82f552f4882839f4,optimize readBool & readString null
vespa-engine,vespa,5fe3a373361864a530f1af3e269f881b32869b3d,https://github.com/vespa-engine/vespa/commit/5fe3a373361864a530f1af3e269f881b32869b3d,Use getFloat() instead of casting
openpnp,openpnp,2fb226dc9ac641104b2d1abcc8822465a9c8a963,https://github.com/openpnp/openpnp/commit/2fb226dc9ac641104b2d1abcc8822465a9c8a963,Merge pull request #1662 from tobydickenson/extrapolation2  ReferenceStripFeeder performance enhancements
